Date,Time_st,Transect,Bearing,Secchi,Depth_st,Taxon_name,Family,Common_family,Consumer_group,Lw_a,Lw_b,Length_conversion_factor,Number,Size_TL_cm,Length_conv,Biomass_g,num_m^2,g_m^2
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,2,12,11.16,46.96,0.01,0.31
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,2,6,5.64,14.02,0.01,0.09
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,4,5,4.7,16.2,0.02,0.1
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chaetodon auriga,Chaetodontidae,Butterflyfish,SECONDARY,0.04,2.82,1,1,18,18,143.9,6.67E-03,0.95
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,3,5,5,10.18,0.02,0.06
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,16,13.92,72.14,6.67E-03,0.48
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,1,2,2,0.22,6.67E-03,1.52E-03
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,1,4,4,1.75,6.67E-03,0.01
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Pomacentrus coelestis,Pomacentridae,Damselfish,PLANKTIVORE,0.03,2.63,1,5,5,5,12.74,0.03,0.08
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,5,10,9.3,68.22,0.03,0.45
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,16,14.56,87.81,6.67E-03,0.58
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Rhinecanthus aculeatus,Balistidae,Triggerfish,SECONDARY,0.05,2.64,1,2,20,20,284.91,0.01,1.89
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,10,4,4,14.91,0.06,0.09
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,2,3,3,1.5,0.01,0.01
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Scarus oviceps,Scaridae,Parrotfish,PRIMARY,0.01,3,1,1,35,35,771.75,6.67E-03,5.14
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,15,13.65,69.44,6.67E-03,0.46
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,2,18,16.38,242.78,0.01,1.61
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,3,20,18.2,502.9,0.02,3.35
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Acanthurus nigricans,Acanthuridae,Surgeonfish,PRIMARY,0.06,2.66,1,1,18,18,150.1,6.67E-03,1
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,1,4,3.76,2.06,6.67E-03,0.01
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,27,26.19,531.49,6.67E-03,3.54
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,17,15.81,66.24,6.67E-03,0.44
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,2,6,5.58,5.96,0.01,0.03
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chaetodon ulietensis,Chaetodontidae,Butterflyfish,SECONDARY,0.03,2.87,1,2,13,13,99.07,0.01,0.66
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chaetodon ephippium,Chaetodontidae,Butterflyfish,SECONDARY,0.02,3.06,1,2,18,18,312.82,0.01,2.08
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Halichoeres hortulanus,Labridae,Wrasse,SECONDARY,0.01,3.06,1,1,20,20,115.31,6.67E-03,0.76
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Gomphosus varius,Labridae,Wrasse,SECONDARY,0.02,2.7,1,1,10,10,12.28,6.67E-03,0.08
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,10,10,14.96,6.67E-03,0.09
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,2,30,30,1182.62,0.01,7.88
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,14,13.02,37.15,6.67E-03,0.24
9/24/2023, 9:23:00,RIMlee01E,180,12.8,1.8,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,2,5,5,4.49,0.01,0.02
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,7,10,10,158.55,0.04,1.05
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,5,7,6.79,30.11,0.03,0.2
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,16,16,91.45,6.67E-03,0.6
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Lutjanus fulvus,Lutjanidae,Snapper,SECONDARY,0.02,2.97,0.96,1,27,25.92,337.34,6.67E-03,2.24
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,5,5,2.89,6.67E-03,0.01
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,26,26,386.61,6.67E-03,2.57
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus oviceps,Scaridae,Parrotfish,PRIMARY,0.01,3,1,1,28,28,395.13,6.67E-03,2.63
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,4,13,11.31,169.24,0.02,1.12
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,8,8,8,121.24,0.05,0.8
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,2,8,7.44,14.04,0.01,0.09
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,5,5,4.85,9.85,0.03,0.06
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,5,6,6,18.49,0.03,0.12
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,2,12,10.44,68.89,0.01,0.45
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,7,5,4.7,28.35,0.04,0.18
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,16,8,7.52,266.67,0.1,1.77
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,2,5,4.65,3.46,0.01,0.02
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,3,8,7.52,50,0.02,0.33
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,5,10,10,74.81,0.03,0.49
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,2,10,10,59.2,0.01,0.39
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,7,7,10.15,6.67E-03,0.06
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,5,4,4,8.78,0.03,0.05
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,6,5,5,20.36,0.04,0.13
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,2,7,7,18.31,0.01,0.12
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Chrysiptera glauca,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,7,7,7.44,6.67E-03,0.04
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,7,10,9.4,228.37,0.04,1.52
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,16,13.92,72.14,6.67E-03,0.48
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,10,10,9.7,196.75,0.06,1.31
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,6,10,9.4,195.75,0.04,1.3
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,3,15,13.05,183.34,0.02,1.22
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,8,10,9.3,109.15,0.05,0.72
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,15,13.65,69.44,6.67E-03,0.46
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,18,16.38,121.39,6.67E-03,0.8
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,13,11.83,44.79,6.67E-03,0.29
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Cephalopholis argus,Serranidae,Grouper,PISCIVORE,9.29E-03,3.18,1,1,30,30,463.82,6.67E-03,3.09
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,7,7,6.79,42.16,0.04,0.28
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,10,9,13.16,6.67E-03,0.08
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,11,9.9,17.87,6.67E-03,0.11
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,12,10.8,23.63,6.67E-03,0.15
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,14,12.6,38.76,6.67E-03,0.25
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Acanthurus nigrofuscus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.02,0.91,1,10,9.1,21.15,6.67E-03,0.14
9/24/2023, 10:24:00,RIMlee04E,180,13.9,,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,10,12,11.64,360.33,0.06,2.4
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,24,23.28,359.53,6.67E-03,2.39
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,30,29.1,753.96,6.67E-03,5.02
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,25,24.25,411.69,6.67E-03,2.74
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,12,10.44,34.44,6.67E-03,0.22
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,2,15,13.05,122.23,0.01,0.81
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,16,13.92,72.14,6.67E-03,0.48
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,1,15,13.65,69.44,6.67E-03,0.46
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Acanthurus nigricauda,Acanthuridae,Surgeonfish,PRIMARY,0.01,3.16,0.84,1,25,21,258.94,6.67E-03,1.72
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Gomphosus varius,Labridae,Wrasse,SECONDARY,0.02,2.7,1,1,8,8,6.72,6.67E-03,0.04
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Ctenochaetus striatus,Acanthuridae,Surgeonfish,PRIMARY,0.02,3.06,0.91,2,14,12.74,112.42,0.01,0.74
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,20,19.4,196.31,6.67E-03,1.3
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Monotaxis grandoculis,Lethrinidae,Emperor,SECONDARY,0.02,3.02,0.89,1,10,8.9,16.99,6.67E-03,0.11
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,4,3.44,0.98,6.67E-03,6.60E-03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,2,1.72,0.12,6.67E-03,8.41E-04
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,1,3,2.88,0.97,6.67E-03,6.53E-03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,3,5,4.8,13.53,0.02,0.09
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,5,8,7.52,83.33,0.03,0.55
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Stegastes nigricans,Pomacentridae,Damselfish,PRIMARY,0.03,3.01,0.94,4,10,9.4,130.5,0.02,0.87
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,2,10,10,45.3,0.01,0.3
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,2,6,6,11.62,0.01,0.07
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,1,4,4,1.75,6.67E-03,0.01
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chrysiptera brownriggii,Pomacentridae,Damselfish,PRIMARY,0.02,2.95,1,1,3,3,0.75,6.67E-03,5.01E-03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,4,6,6,25.57,0.02,0.17
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Stethojulis bandanensis,Labridae,Wrasse,PLANKTIVORE,0.03,2.58,1,2,8,8,13,0.01,0.08
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Stethojulis bandanensis,Labridae,Wrasse,PLANKTIVORE,0.03,2.58,1,3,3,3,1.55,0.02,0.01
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Acanthurus nigricauda,Acanthuridae,Surgeonfish,PRIMARY,0.01,3.16,0.84,1,26,21.84,293.2,6.67E-03,1.95
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,3,3,0.55,6.67E-03,3.70E-03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,2,2,0.18,6.67E-03,1.22E-03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,6,6,3.69,6.67E-03,0.02
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Halichoeres trimaculatus,Labridae,Wrasse,SECONDARY,0.02,2.73,1,1,5,5,2.24,6.67E-03,0.01
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,8,7.44,7.02,6.67E-03,0.04
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Cephalopholis argus,Serranidae,Grouper,PISCIVORE,9.29E-03,3.18,1,1,27,27,331.75,6.67E-03,2.21
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Mulloidichthys flavolineatus,Mullidae,Goatfish,SECONDARY,8.90E-03,3.06,1,4,25,25,675.19,0.02,4.5
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Parupeneus barberinus,Mullidae,Goatfish,SECONDARY,0.01,3.12,0.9,1,32,28.8,471.2,6.67E-03,3.14
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Parupeneus barberinus,Mullidae,Goatfish,SECONDARY,0.01,3.12,0.9,1,28,25.2,310.55,6.67E-03,2.07
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Mulloidichthys flavolineatus,Mullidae,Goatfish,SECONDARY,8.90E-03,3.06,1,4,25,25,675.19,0.02,4.5
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Parupeneus multifasciatus,Mullidae,Goatfish,SECONDARY,0.01,3.21,0.9,1,10,9,13.16,6.67E-03,0.08
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chaetodon ephippium,Chaetodontidae,Butterflyfish,SECONDARY,0.02,3.06,1,2,16,16,218.13,0.01,1.45
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,2,27,27,864.92,0.01,5.76
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,5,4,4,7.45,0.03,0.04
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,27,26.19,531.49,6.67E-03,3.54
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,15,6,6,74.55,0.1,0.49
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,28,28,481.77,6.67E-03,3.21
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,24,24,304.83,6.67E-03,2.03
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,6,5.82,3.61,6.67E-03,0.02
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,8,7.76,9.38,6.67E-03,0.06
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,10,4,3.88,9.4,0.06,0.06
9/24/2023, 11:07:00,RIMlee05D,180,12,0.7,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,26,25.22,468.92,6.67E-03,3.12
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,2,7,7,20.3,0.01,0.13
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,10,9.3,13.64,6.67E-03,0.09
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,2,7,7,20.3,0.01,0.13
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Epibulus insidiator,Labridae,Wrasse,SECONDARY,0.01,3.08,0.93,1,23,21.39,202.44,6.67E-03,1.34
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Labroides dimidiatus,Labridae,Wrasse,SECONDARY,5.85E-03,3.23,1,1,8,8,4.84,6.67E-03,0.03
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,7,6.51,4.71,6.67E-03,0.03
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,15,13.95,45.63,6.67E-03,0.3
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,8,7.44,7.02,6.67E-03,0.04
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,4,4,1.89,6.67E-03,0.01
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Parupeneus barberinus,Mullidae,Goatfish,SECONDARY,0.01,3.12,0.9,1,28,25.2,310.55,6.67E-03,2.07
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Stethojulis bandanensis,Labridae,Wrasse,PLANKTIVORE,0.03,2.58,1,1,10,10,11.56,6.67E-03,0.07
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Stegastes albifasciatus,Pomacentridae,Damselfish,PRIMARY,0.02,3,1,1,8,8,15.15,6.67E-03,0.1
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Thalassoma hardwicke,Labridae,Wrasse,PLANKTIVORE,0.01,2.97,0.93,1,11,10.23,18.12,6.67E-03,0.12
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chaetodon ephippium,Chaetodontidae,Butterflyfish,SECONDARY,0.02,3.06,1,1,16,16,109.06,6.67E-03,0.72
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,2,3,2.88,1.95,0.01,0.01
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Dascyllus aruanus,Pomacentridae,Damselfish,PLANKTIVORE,0.04,2.98,0.96,2,5,4.8,9.02,0.01,0.06
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,7,4,3.44,6.92,0.04,0.04
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Pomacentrus pavo,Pomacentridae,Damselfish,PLANKTIVORE,0.02,2.97,0.86,1,10,8.6,15.06,6.67E-03,0.1
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Gymnothorax javanicus,Muraenidae,Moray,PISCIVORE,5.00E-04,3.3,1,1,50,50,204.48,6.67E-03,1.36
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,25,24.25,411.69,6.67E-03,2.74
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Zebrasoma veliferum,Acanthuridae,Surgeonfish,PRIMARY,0.03,2.86,1,1,26,26,388.78,6.67E-03,2.59
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,5,4,4,7.45,0.03,0.04
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,6,6,6,29.82,0.04,0.19
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Chlorurus sordidus,Scaridae,Parrotfish,PRIMARY,0.02,2.96,1,1,32,32,716.21,6.67E-03,4.77
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Scarus psittacus,Scaridae,Parrotfish,PRIMARY,0.01,3.31,0.97,1,27,26.19,531.49,6.67E-03,3.54
9/24/2023, 15:11:00,RIMlee06B,180,6.4,1.8,Acanthurus triostegus,Acanthuridae,Surgeonfish,PRIMARY,0.08,2.56,0.87,1,14,12.18,51.18,6.67E-03,0.34
